n,design,family,method,alpha,effectX1,effectX2,effectX1X2,rateX1,rateX2,rateX1X2
10,2x2,norm,INT,0.01,8,0,8,1,0,1
20,2x2,norm,PAR,0.05,0,0,0,0.048,0.049,0.052
20,2x2,norm,RNK,0.05,0,0,0,0.0476,0.0494,0.0502
20,2x2,norm,ART,0.05,0,0,0,0.048,0.05,0.0512
20,2x2,norm,INT,0.05,0,0,0,0.0466,0.0484,0.0494
20,2x2,norm,PAR,0.01,0,0,0,0.0084,0.0112,0.0112
20,2x2,norm,RNK,0.01,0,0,0,0.0082,0.0126,0.0126
20,2x2,norm,ART,0.01,0,0,0,0.0094,0.0126,0.0124
20,2x2,norm,INT,0.01,0,0,0,0.009,0.0114,0.0116
20,2x2,norm,PAR,0.05,0,0,0.5,0.046,0.0506,0.1958
20,2x2,norm,RNK,0.05,0,0,0.5,0.0442,0.0484,0.1922
20,2x2,norm,ART,0.05,0,0,0.5,0.0456,0.05,0.1932
20,2x2,norm,INT,0.05,0,0,0.5,0.0466,0.05,0.1928
20,2x2,norm,PAR,0.01,0,0,0.5,0.0082,0.0096,0.0656
20,2x2,norm,RNK,0.01,0,0,0.5,0.0094,0.0096,0.065
20,2x2,norm,ART,0.01,0,0,0.5,0.0104,0.0092,0.0634
20,2x2,norm,INT,0.01,0,0,0.5,0.0078,0.01,0.0656
20,2x2,norm,PAR,0.05,0,0,1,0.044,0.0514,0.5946
20,2x2,norm,RNK,0.05,0,0,1,0.0468,0.0486,0.5754
20,2x2,norm,ART,0.05,0,0,1,0.0446,0.0468,0.5762
20,2x2,norm,INT,0.05,0,0,1,0.0474,0.0484,0.5958
20,2x2,norm,PAR,0.01,0,0,1,0.0086,0.0084,0.3396
20,2x2,norm,RNK,0.01,0,0,1,0.01,0.0088,0.3292
20,2x2,norm,ART,0.01,0,0,1,0.011,0.0098,0.3312
20,2x2,norm,INT,0.01,0,0,1,0.0088,0.0086,0.3372
20,2x2,norm,PAR,0.05,0,0,2,0.051,0.0496,0.9922
20,2x2,norm,RNK,0.05,0,0,2,0.0486,0.0514,0.9904
20,2x2,norm,ART,0.05,0,0,2,0.0478,0.0494,0.9896
20,2x2,norm,INT,0.05,0,0,2,0.0482,0.05,0.9932
20,2x2,norm,PAR,0.01,0,0,2,0.009,0.009,0.9602
20,2x2,norm,RNK,0.01,0,0,2,0.0108,0.0088,0.949
20,2x2,norm,ART,0.01,0,0,2,0.0108,0.0112,0.9496
20,2x2,norm,INT,0.01,0,0,2,0.011,0.009,0.9556
20,2x2,norm,PAR,0.05,0,0,4,0.0458,0.0478,1
20,2x2,norm,RNK,0.05,0,0,4,0.0482,0.05,1
20,2x2,norm,ART,0.05,0,0,4,0.046,0.0506,1
20,2x2,norm,INT,0.05,0,0,4,0.0502,0.0476,1
20,2x2,norm,PAR,0.01,0,0,4,0.01,0.0078,1
20,2x2,norm,RNK,0.01,0,0,4,0.0092,0.009,1
20,2x2,norm,ART,0.01,0,0,4,0.0108,0.0096,1
20,2x2,norm,INT,0.01,0,0,4,0.0098,0.0086,1
20,2x2,norm,PAR,0.05,0,0,8,0.0514,0.049,1
20,2x2,norm,RNK,0.05,0,0,8,0.051,0.0466,1
20,2x2,norm,ART,0.05,0,0,8,0.0508,0.0468,1
20,2x2,norm,INT,0.05,0,0,8,0.0504,0.0462,1
20,2x2,norm,PAR,0.01,0,0,8,0.0092,0.0082,1
20,2x2,norm,RNK,0.01,0,0,8,0.0094,0.0102,1
20,2x2,norm,ART,0.01,0,0,8,0.0092,0.0106,1
20,2x2,norm,INT,0.01,0,0,8,0.0088,0.0086,1
20,2x2,norm,PAR,0.05,0.5,0,0.5,0.589,0.0486,0.1982
20,2x2,norm,RNK,0.05,0.5,0,0.5,0.5722,0.0504,0.1932
20,2x2,norm,ART,0.05,0.5,0,0.5,0.575,0.051,0.1938
20,2x2,norm,INT,0.05,0.5,0,0.5,0.5848,0.0528,0.199
20,2x2,norm,PAR,0.01,0.5,0,0.5,0.3386,0.01,0.069
20,2x2,norm,RNK,0.01,0.5,0,0.5,0.3222,0.0078,0.068
20,2x2,norm,ART,0.01,0.5,0,0.5,0.3256,0.0092,0.0718
20,2x2,norm,INT,0.01,0.5,0,0.5,0.3286,0.009,0.068
20,2x2,norm,PAR,0.05,1,0,1,0.9934,0.0452,0.5986
20,2x2,norm,RNK,0.05,1,0,1,0.9892,0.0472,0.568
20,2x2,norm,ART,0.05,1,0,1,0.989,0.0458,0.576
20,2x2,norm,INT,0.05,1,0,1,0.9926,0.0436,0.5924
20,2x2,norm,PAR,0.01,1,0,1,0.9674,0.009,0.342
20,2x2,norm,RNK,0.01,1,0,1,0.9578,0.0094,0.332
20,2x2,norm,ART,0.01,1,0,1,0.9574,0.0094,0.329
20,2x2,norm,INT,0.01,1,0,1,0.9616,0.009,0.3392
20,2x2,norm,PAR,0.05,2,0,2,1,0.0492,0.9922
20,2x2,norm,RNK,0.05,2,0,2,1,0.0304,0.9858
20,2x2,norm,ART,0.05,2,0,2,1,0.049,0.9884
20,2x2,norm,INT,0.05,2,0,2,1,0.0278,0.99
20,2x2,norm,PAR,0.01,2,0,2,1,0.0096,0.9604
20,2x2,norm,RNK,0.01,2,0,2,1,0.0046,0.9452
20,2x2,norm,ART,0.01,2,0,2,1,0.0114,0.9492
20,2x2,norm,INT,0.01,2,0,2,1,0.0034,0.956
20,2x2,norm,PAR,0.05,4,0,4,1,0.0506,1
20,2x2,norm,RNK,0.05,4,0,4,1,0.0012,1
20,2x2,norm,ART,0.05,4,0,4,1,0.0504,1
20,2x2,norm,INT,0.05,4,0,4,1,0,1
20,2x2,norm,PAR,0.01,4,0,4,1,0.0086,1
20,2x2,norm,RNK,0.01,4,0,4,1,0,1
20,2x2,norm,ART,0.01,4,0,4,1,0.0092,1
20,2x2,norm,INT,0.01,4,0,4,1,0,1
20,2x2,norm,PAR,0.05,8,0,8,1,0.0464,1
20,2x2,norm,RNK,0.05,8,0,8,1,0,1
20,2x2,norm,ART,0.05,8,0,8,1,0.0502,1
20,2x2,norm,INT,0.05,8,0,8,1,0,1
20,2x2,norm,PAR,0.01,8,0,8,1,0.0108,1
20,2x2,norm,RNK,0.01,8,0,8,1,0,1
20,2x2,norm,ART,0.01,8,0,8,1,0.01,1
20,2x2,norm,INT,0.01,8,0,8,1,0,1
30,2x2,norm,PAR,0.05,0,0,0,0.05,0.0554,0.0564
30,2x2,norm,RNK,0.05,0,0,0,0.0502,0.0554,0.053
30,2x2,norm,ART,0.05,0,0,0,0.0508,0.0552,0.0538
30,2x2,norm,INT,0.05,0,0,0,0.05,0.0552,0.0556
30,2x2,norm,PAR,0.01,0,0,0,0.0092,0.0096,0.0104
30,2x2,norm,RNK,0.01,0,0,0,0.01,0.01,0.0116
30,2x2,norm,ART,0.01,0,0,0,0.01,0.009,0.012
30,2x2,norm,INT,0.01,0,0,0,0.0092,0.0098,0.0114
30,2x2,norm,PAR,0.05,0,0,0.5,0.0504,0.056,0.2568
30,2x2,norm,RNK,0.05,0,0,0.5,0.051,0.0548,0.2508
30,2x2,norm,ART,0.05,0,0,0.5,0.0502,0.0542,0.248
30,2x2,norm,INT,0.05,0,0,0.5,0.0502,0.056,0.2566
30,2x2,norm,PAR,0.01,0,0,0.5,0.0116,0.0106,0.1024
30,2x2,norm,RNK,0.01,0,0,0.5,0.0134,0.0114,0.0992
30,2x2,norm,ART,0.01,0,0,0.5,0.0122,0.011,0.1002
30,2x2,norm,INT,0.01,0,0,0.5,0.0114,0.0104,0.0984
30,2x2,norm,PAR,0.05,0,0,1,0.052,0.0488,0.7658
30,2x2,norm,RNK,0.05,0,0,1,0.0512,0.0498,0.7432
30,2x2,norm,ART,0.05,0,0,1,0.0492,0.051,0.7438
30,2x2,norm,INT,0.05,0,0,1,0.0508,0.0494,0.7592
30,2x2,norm,PAR,0.01,0,0,1,0.0106,0.011,0.5436
30,2x2,norm,RNK,0.01,0,0,1,0.011,0.011,0.517
30,2x2,norm,ART,0.01,0,0,1,0.012,0.0104,0.5204
30,2x2,norm,INT,0.01,0,0,1,0.0112,0.0108,0.537
30,2x2,norm,PAR,0.05,0,0,2,0.0476,0.0532,0.9998
30,2x2,norm,RNK,0.05,0,0,2,0.0448,0.051,0.9996
30,2x2,norm,ART,0.05,0,0,2,0.0456,0.0536,0.9996
30,2x2,norm,INT,0.05,0,0,2,0.0498,0.052,0.9996
30,2x2,norm,PAR,0.01,0,0,2,0.0082,0.0092,0.9978
30,2x2,norm,RNK,0.01,0,0,2,0.009,0.0108,0.9966
30,2x2,norm,ART,0.01,0,0,2,0.009,0.0112,0.9966
30,2x2,norm,INT,0.01,0,0,2,0.0088,0.0092,0.9974
30,2x2,norm,PAR,0.05,0,0,4,0.0518,0.048,1
30,2x2,norm,RNK,0.05,0,0,4,0.0528,0.047,1
30,2x2,norm,ART,0.05,0,0,4,0.053,0.0464,1
30,2x2,norm,INT,0.05,0,0,4,0.0526,0.0462,1
30,2x2,norm,PAR,0.01,0,0,4,0.007,0.0084,1
30,2x2,norm,RNK,0.01,0,0,4,0.007,0.0082,1
30,2x2,norm,ART,0.01,0,0,4,0.0086,0.01,1
30,2x2,norm,INT,0.01,0,0,4,0.0078,0.0084,1
30,2x2,norm,PAR,0.05,0,0,8,0.0488,0.0542,1
30,2x2,norm,RNK,0.05,0,0,8,0.049,0.0562,1
30,2x2,norm,ART,0.05,0,0,8,0.049,0.0558,1
30,2x2,norm,INT,0.05,0,0,8,0.05,0.054,1
30,2x2,norm,PAR,0.01,0,0,8,0.0112,0.011,1
30,2x2,norm,RNK,0.01,0,0,8,0.0098,0.0122,1
30,2x2,norm,ART,0.01,0,0,8,0.0102,0.0122,1
30,2x2,norm,INT,0.01,0,0,8,0.0094,0.0102,1
30,2x2,norm,PAR,0.05,0.5,0,0.5,0.7698,0.0504,0.2684
30,2x2,norm,RNK,0.05,0.5,0,0.5,0.7498,0.0492,0.2576
30,2x2,norm,ART,0.05,0.5,0,0.5,0.751,0.052,0.2592
30,2x2,norm,INT,0.05,0.5,0,0.5,0.7594,0.0486,0.2644
30,2x2,norm,PAR,0.01,0.5,0,0.5,0.542,0.0104,0.117
30,2x2,norm,RNK,0.01,0.5,0,0.5,0.5172,0.009,0.1112
30,2x2,norm,ART,0.01,0.5,0,0.5,0.5152,0.0106,0.1116
30,2x2,norm,INT,0.01,0.5,0,0.5,0.535,0.0096,0.1132
30,2x2,norm,PAR,0.05,1,0,1,0.9992,0.0504,0.7772
30,2x2,norm,RNK,0.05,1,0,1,0.999,0.0482,0.7474
30,2x2,norm,ART,0.05,1,0,1,0.999,0.0512,0.7542
30,2x2,norm,INT,0.05,1,0,1,0.9992,0.0468,0.7706
30,2x2,norm,PAR,0.01,1,0,1,0.997,0.0106,0.5492
30,2x2,norm,RNK,0.01,1,0,1,0.9956,0.01,0.5212
30,2x2,norm,ART,0.01,1,0,1,0.9958,0.0102,0.5268
30,2x2,norm,INT,0.01,1,0,1,0.9958,0.0102,0.5424
30,2x2,norm,PAR,0.05,2,0,2,1,0.0536,0.9998
30,2x2,norm,RNK,0.05,2,0,2,1,0.0372,0.9998
30,2x2,norm,ART,0.05,2,0,2,1,0.0548,0.9998
30,2x2,norm,INT,0.05,2,0,2,1,0.0304,0.9998
30,2x2,norm,PAR,0.01,2,0,2,1,0.0138,0.9988
30,2x2,norm,RNK,0.01,2,0,2,1,0.0072,0.9976
30,2x2,norm,ART,0.01,2,0,2,1,0.0126,0.9968
30,2x2,norm,INT,0.01,2,0,2,1,0.0056,0.9984
30,2x2,norm,PAR,0.05,4,0,4,1,0.0472,1
30,2x2,norm,RNK,0.05,4,0,4,1,0.0014,1
30,2x2,norm,ART,0.05,4,0,4,1,0.0464,1
30,2x2,norm,INT,0.05,4,0,4,1,0,1
30,2x2,norm,PAR,0.01,4,0,4,1,0.0086,1
30,2x2,norm,RNK,0.01,4,0,4,1,0,1
30,2x2,norm,ART,0.01,4,0,4,1,0.0104,1
30,2x2,norm,INT,0.01,4,0,4,1,0,1
30,2x2,norm,PAR,0.05,8,0,8,1,0.05,1
30,2x2,norm,RNK,0.05,8,0,8,1,0,1
30,2x2,norm,ART,0.05,8,0,8,1,0.0506,1
30,2x2,norm,INT,0.05,8,0,8,1,0,1
30,2x2,norm,PAR,0.01,8,0,8,1,0.0106,1
30,2x2,norm,RNK,0.01,8,0,8,1,0,1
30,2x2,norm,ART,0.01,8,0,8,1,0.013,1
30,2x2,norm,INT,0.01,8,0,8,1,0,1
10,2x2,lnorm,PAR,0.05,0,0,0,0.039,0.0394,0.0394
10,2x2,lnorm,RNK,0.05,0,0,0,0.0478,0.0528,0.0538
10,2x2,lnorm,ART,0.05,0,0,0,0.0504,0.0542,0.0526
10,2x2,lnorm,INT,0.05,0,0,0,0.0484,0.0536,0.0538
10,2x2,lnorm,PAR,0.01,0,0,0,0.0048,0.0054,0.0054
10,2x2,lnorm,RNK,0.01,0,0,0,0.0102,0.0124,0.0108
10,2x2,lnorm,ART,0.01,0,0,0,0.0096,0.0116,0.0108
10,2x2,lnorm,INT,0.01,0,0,0,0.0098,0.0118,0.0116
10,2x2,lnorm,PAR,0.05,0,0,0.5,0.037,0.0368,0.0734
10,2x2,lnorm,RNK,0.05,0,0,0.5,0.054,0.053,0.114
10,2x2,lnorm,ART,0.05,0,0,0.5,0.055,0.0584,0.1018
10,2x2,lnorm,INT,0.05,0,0,0.5,0.0532,0.0548,0.1164
10,2x2,lnorm,PAR,0.01,0,0,0.5,0.006,0.0038,0.011
10,2x2,lnorm,RNK,0.01,0,0,0.5,0.0136,0.0102,0.033
10,2x2,lnorm,ART,0.01,0,0,0.5,0.0124,0.0122,0.0274
10,2x2,lnorm,INT,0.01,0,0,0.5,0.0126,0.01,0.0322
10,2x2,lnorm,PAR,0.05,0,0,1,0.0386,0.0374,0.2162
10,2x2,lnorm,RNK,0.05,0,0,1,0.0526,0.0562,0.3154
10,2x2,lnorm,ART,0.05,0,0,1,0.0592,0.0604,0.285
10,2x2,lnorm,INT,0.05,0,0,1,0.053,0.053,0.3234
10,2x2,lnorm,PAR,0.01,0,0,1,0.0042,0.0052,0.0586
10,2x2,lnorm,RNK,0.01,0,0,1,0.0108,0.013,0.14
10,2x2,lnorm,ART,0.01,0,0,1,0.0128,0.0154,0.1194
10,2x2,lnorm,INT,0.01,0,0,1,0.0096,0.012,0.1356
10,2x2,lnorm,PAR,0.05,0,0,2,0.0346,0.0356,0.6532
10,2x2,lnorm,RNK,0.05,0,0,2,0.0458,0.0504,0.8398
10,2x2,lnorm,ART,0.05,0,0,2,0.0922,0.0908,0.783
10,2x2,lnorm,INT,0.05,0,0,2,0.0466,0.0506,0.854
10,2x2,lnorm,PAR,0.01,0,0,2,0.0052,0.005,0.3168
10,2x2,lnorm,RNK,0.01,0,0,2,0.0108,0.008,0.6392
10,2x2,lnorm,ART,0.01,0,0,2,0.0216,0.021,0.5412
10,2x2,lnorm,INT,0.01,0,0,2,0.0094,0.0078,0.6438
10,2x2,lnorm,PAR,0.05,0,0,4,0.0324,0.0378,0.961
10,2x2,lnorm,RNK,0.05,0,0,4,0.0494,0.047,1
10,2x2,lnorm,ART,0.05,0,0,4,0.2002,0.2038,0.992
10,2x2,lnorm,INT,0.05,0,0,4,0.0544,0.05,1
10,2x2,lnorm,PAR,0.01,0,0,4,0.0044,0.0048,0.8112
10,2x2,lnorm,RNK,0.01,0,0,4,0.0106,0.0116,0.9998
10,2x2,lnorm,ART,0.01,0,0,4,0.052,0.0564,0.9644
10,2x2,lnorm,INT,0.01,0,0,4,0.0114,0.0102,0.9998
10,2x2,lnorm,PAR,0.05,0,0,8,0.0314,0.032,0.9814
10,2x2,lnorm,RNK,0.05,0,0,8,0.0524,0.0574,1
10,2x2,lnorm,ART,0.05,0,0,8,0.3196,0.3154,0.9956
10,2x2,lnorm,INT,0.05,0,0,8,0.0506,0.054,1
10,2x2,lnorm,PAR,0.01,0,0,8,0.0036,0.0034,0.9026
10,2x2,lnorm,RNK,0.01,0,0,8,0.009,0.01,1
10,2x2,lnorm,ART,0.01,0,0,8,0.0814,0.0824,0.9812
10,2x2,lnorm,INT,0.01,0,0,8,0.0076,0.0104,1
10,2x2,lnorm,PAR,0.05,0.5,0,0.5,0.2104,0.0372,0.0776
10,2x2,lnorm,RNK,0.05,0.5,0,0.5,0.3168,0.0504,0.121
10,2x2,lnorm,ART,0.05,0.5,0,0.5,0.2796,0.0642,0.118
10,2x2,lnorm,INT,0.05,0.5,0,0.5,0.3236,0.0478,0.1252
10,2x2,lnorm,PAR,0.01,0.5,0,0.5,0.0544,0.0044,0.0128
10,2x2,lnorm,RNK,0.01,0.5,0,0.5,0.1358,0.0092,0.0356
10,2x2,lnorm,ART,0.01,0.5,0,0.5,0.118,0.0128,0.0356
10,2x2,lnorm,INT,0.01,0.5,0,0.5,0.1374,0.0104,0.0334
10,2x2,lnorm,PAR,0.05,1,0,1,0.63,0.0554,0.1824
10,2x2,lnorm,RNK,0.05,1,0,1,0.8382,0.048,0.3048
10,2x2,lnorm,ART,0.05,1,0,1,0.7776,0.1488,0.333
10,2x2,lnorm,INT,0.05,1,0,1,0.8528,0.0476,0.318
10,2x2,lnorm,PAR,0.01,1,0,1,0.2936,0.0076,0.0446
10,2x2,lnorm,RNK,0.01,1,0,1,0.6328,0.0088,0.126
10,2x2,lnorm,ART,0.01,1,0,1,0.5336,0.0428,0.1332
10,2x2,lnorm,INT,0.01,1,0,1,0.6416,0.0094,0.1234
10,2x2,lnorm,PAR,0.05,2,0,2,0.9404,0.2254,0.4718
10,2x2,lnorm,RNK,0.05,2,0,2,0.9998,0.0292,0.8358
10,2x2,lnorm,ART,0.05,2,0,2,0.9872,0.5472,0.7906
10,2x2,lnorm,INT,0.05,2,0,2,0.9998,0.0276,0.845
10,2x2,lnorm,PAR,0.01,2,0,2,0.7406,0.0526,0.1794
10,2x2,lnorm,RNK,0.01,2,0,2,0.9988,0.0038,0.6114
10,2x2,lnorm,ART,0.01,2,0,2,0.9298,0.2592,0.5046
10,2x2,lnorm,INT,0.01,2,0,2,0.9992,0.0028,0.6244
10,2x2,lnorm,PAR,0.05,4,0,4,0.948,0.7836,0.8222
10,2x2,lnorm,RNK,0.05,4,0,4,1,0.002,0.9998
10,2x2,lnorm,ART,0.05,4,0,4,0.9844,0.9558,0.9632
10,2x2,lnorm,INT,0.05,4,0,4,1,2e-04,0.9998
10,2x2,lnorm,PAR,0.01,4,0,4,0.7942,0.425,0.4838
10,2x2,lnorm,RNK,0.01,4,0,4,1,0,0.9982
10,2x2,lnorm,ART,0.01,4,0,4,0.9262,0.7912,0.8168
10,2x2,lnorm,INT,0.01,4,0,4,1,0,0.9986
10,2x2,lnorm,PAR,0.05,8,0,8,0.928,0.918,0.9184
10,2x2,lnorm,RNK,0.05,8,0,8,1,0,1
10,2x2,lnorm,ART,0.05,8,0,8,0.9814,0.9808,0.981
10,2x2,lnorm,INT,0.05,8,0,8,1,0,1
10,2x2,lnorm,PAR,0.01,8,0,8,0.7328,0.694,0.6948
10,2x2,lnorm,RNK,0.01,8,0,8,1,0,1
10,2x2,lnorm,ART,0.01,8,0,8,0.9098,0.897,0.897
10,2x2,lnorm,INT,0.01,8,0,8,1,0,1
20,2x2,lnorm,PAR,0.05,0,0,0,0.0434,0.0402,0.0436
20,2x2,lnorm,RNK,0.05,0,0,0,0.053,0.0552,0.053
20,2x2,lnorm,ART,0.05,0,0,0,0.0512,0.0556,0.0546
20,2x2,lnorm,INT,0.05,0,0,0,0.0526,0.0556,0.0514
20,2x2,lnorm,PAR,0.01,0,0,0,0.0052,0.0054,0.0052
20,2x2,lnorm,RNK,0.01,0,0,0,0.0126,0.0132,0.011
20,2x2,lnorm,ART,0.01,0,0,0,0.0106,0.013,0.0118
20,2x2,lnorm,INT,0.01,0,0,0,0.0118,0.0114,0.0108
20,2x2,lnorm,PAR,0.05,0,0,0.5,0.0412,0.0382,0.1222
20,2x2,lnorm,RNK,0.05,0,0,0.5,0.0516,0.043,0.1832
20,2x2,lnorm,ART,0.05,0,0,0.5,0.0526,0.0478,0.1716
20,2x2,lnorm,INT,0.05,0,0,0.5,0.0508,0.0454,0.1872
20,2x2,lnorm,PAR,0.01,0,0,0.5,0.0086,0.0056,0.0308
20,2x2,lnorm,RNK,0.01,0,0,0.5,0.0114,0.01,0.0616
20,2x2,lnorm,ART,0.01,0,0,0.5,0.0128,0.0112,0.0552
20,2x2,lnorm,INT,0.01,0,0,0.5,0.01,0.009,0.0616
20,2x2,lnorm,PAR,0.05,0,0,1,0.0398,0.0426,0.4036
20,2x2,lnorm,RNK,0.05,0,0,1,0.0508,0.0532,0.5838
20,2x2,lnorm,ART,0.05,0,0,1,0.072,0.0702,0.5452
20,2x2,lnorm,INT,0.05,0,0,1,0.0486,0.0512,0.5952
20,2x2,lnorm,PAR,0.01,0,0,1,0.0048,0.0054,0.162
20,2x2,lnorm,RNK,0.01,0,0,1,0.0106,0.011,0.3358
20,2x2,lnorm,ART,0.01,0,0,1,0.0194,0.0176,0.2988
20,2x2,lnorm,INT,0.01,0,0,1,0.009,0.0108,0.3476
20,2x2,lnorm,PAR,0.05,0,0,2,0.0378,0.0424,0.9086
20,2x2,lnorm,RNK,0.05,0,0,2,0.041,0.0528,0.992
20,2x2,lnorm,ART,0.05,0,0,2,0.1226,0.1268,0.9832
20,2x2,lnorm,INT,0.05,0,0,2,0.043,0.0548,0.9932
