n,design,family,method,alpha,effectX1,effectX2,effectX1X2,rateX1,rateX2,rateX1X2
20,4x3,norm,PAR,0.05,0,0,0,0,0,0.25
20,4x3,norm,RNK,0.05,0,0,0,0,0,0.25
20,4x3,norm,ATS,0.05,0,0,0,0,0,0.25
20,4x3,norm,INT,0.05,0,0,0,0,0,0.25
20,4x3,norm,PAR,0.01,0,0,0,0,0,0
20,4x3,norm,RNK,0.01,0,0,0,0,0,0.25
20,4x3,norm,ATS,0.01,0,0,0,0,0,0
20,4x3,norm,INT,0.01,0,0,0,0,0,0
20,4x3,norm,PAR,0.05,8,8,0,1,1,0
20,4x3,norm,RNK,0.05,8,8,0,1,1,1
20,4x3,norm,ATS,0.05,8,8,0,1,1,1
20,4x3,norm,INT,0.05,8,8,0,1,1,0.25
20,4x3,norm,PAR,0.01,8,8,0,1,1,0
20,4x3,norm,RNK,0.01,8,8,0,1,1,1
20,4x3,norm,ATS,0.01,8,8,0,1,1,1
20,4x3,norm,INT,0.01,8,8,0,1,1,0
20,2x4,norm,PAR,0.05,0,0,0,0.25,0,0
20,2x4,norm,RNK,0.05,0,0,0,0.25,0,0
20,2x4,norm,ATS,0.05,0,0,0,0.25,0,0
20,2x4,norm,INT,0.05,0,0,0,0.25,0,0
20,2x4,norm,PAR,0.01,0,0,0,0,0,0
20,2x4,norm,RNK,0.01,0,0,0,0.25,0,0
20,2x4,norm,ATS,0.01,0,0,0,0.25,0,0
20,2x4,norm,INT,0.01,0,0,0,0.25,0,0
20,2x4,norm,PAR,0.05,8,8,0,1,1,0
20,2x4,norm,RNK,0.05,8,8,0,1,1,0.25
20,2x4,norm,ATS,0.05,8,8,0,1,1,0.25
20,2x4,norm,INT,0.05,8,8,0,1,1,0.25
20,2x4,norm,PAR,0.01,8,8,0,1,1,0
20,2x4,norm,RNK,0.01,8,8,0,1,1,0
20,2x4,norm,ATS,0.01,8,8,0,1,1,0
20,2x4,norm,INT,0.01,8,8,0,1,1,0
